"","1-1","1-2","1-3","1-4","1-5","1-6","1-7","1-8","1-9","1-10","1-11","1-12","1-13","1-14","1-15","1-16","1-17","1-18","1-19","1-20","2-1","2-2","2-3","2-4","2-5","2-6","2-7","2-8","2-9","2-10","2-11","2-12","2-13","2-14","2-15","2-16","2-17","2-18","2-19","2-20"
"backgnd11842",0,0,4.69318516638639,0,0,0,0,0,0,0,0,3.16336862463156,4.98536851048798,0,0,0,0,0,4.1019770912358,5.45828265776043,0,0,3.55391020566881,0,5.14320363896465,0,5.63222453505307,0,2.55825902628515,0,4.53122816620767,4.92374409951957,0,0,0,0,0,0,0,0
"backgnd11843",0,0,4.63849595872753,0,2.80054906277742,0,3.4331309076703,0,0,0,0,0,0,0,0,0,2.26526652741794,0,3.85427354477021,0,0,0,0,0,2.02123595269325,0,0,0,2.85782231466339,3.51018745673269,0,0,4.41485765272961,0,2.51592881999838,3.41145787823799,0,0,0,0
"backgnd11844",0,0,0,0,3.20772695053516,0,0,0,0,5.0058000347767,0,0,0,0,0,4.74740700113929,3.18418918092089,0,0,0,0,0,0,4.17627194340364,4.97964447758719,2.33312372739359,2.90816288833691,0,0,0,3.85920817242645,2.97461975244125,0,0,0,3.23431202439947,3.94137024912172,0,4.73622991552874,0
"backgnd11845",0,0,0,0,0,0,0,0,0,1.73903728779999,0,0,0,0,0,0,0,0,0,3.75879628823665,0,0,0,0,0,0,3.37855131960759,0,0,0,3.39870276418341,1.78077410766065,0,0,0,0,0,0,0,0
"backgnd11846",0,0,0,0,0,0,0,0,0,3.90595844781665,3.4913001120793,0,0,3.46354309047077,0,0,0,0,0,3.01672680846801,3.29784583370513,0,0,0,4.20639823908424,0,0,0,5.68734439690916,0,4.07942337298542,0,0,0,5.09246729328843,3.17630708240805,2.0974646628291,0,4.63602977304966,0
"backgnd11847",0,0,0,4.93309710724107,0,0,0,0,0,0,0,0,0,0,3.02417207356837,0,0,0,3.66859333712851,0,5.76955544983272,2.63057739018793,0,0,0,0,0,0,4.44394520224499,0,0,0,0,0,0,0,0,0,0,0
"backgnd11848",0,0,3.11454327848127,0,0,0,0,3.00126983510597,0,0,0,0,0,0,2.51149462605192,0,2.32550802040468,0,0,0,4.22945211892896,0,0,0,0,3.40496373604376,0,0,0,2.04692658357478,0,0,2.85062458206552,0,3.11804032523716,0,0,4.71993091548652,0,4.10255249744516
"backgnd11849",3.06814071946211,0,0,3.46434783696499,0,3.80339303256363,3.39571341670186,0,0,2.78030044928462,3.41006560583654,0,0,0,0,0,0,0,1.21677804513526,2.6184357417896,0,0,0,0,0,0,3.86964955330635,0,0,0,0,0,0,0,0,3.35043709557442,1.83470690161488,0,0,0
"backgnd11850",0,0,0,4.9477515849616,3.22140017348093,0,4.13099434495743,0,0,0,2.84377973800361,2.50314721200959,0,2.87293256298344,0,0,0,0,0,0,0,0,2.93324264241573,0,0,4.16241094901031,2.62669139144879,5.2770382408271,0,0,0,0,0,0,1.53762740136826,0,0,0,2.07900395392877,0
"backgnd11851",0,2.8907191766149,0,0,0,3.98708470640549,3.26543913621352,0,0,0,4.04493098991074,3.42867997873115,0,0,0,0,3.1611082629957,2.81685230304884,0,4.27515966836582,0,0,0,0,0,3.88860158279535,3.42023795347158,0,3.30069074136152,0,0,0,0,0,0,0,0,0,0,0
"backgnd11852",0,0,0,0,0,0,4.37598653888069,0,0,0,0,0,0,0,5.01693642136481,3.70840072571304,0,0,0,0,0,0,1.59211064941172,0,0,3.97745513563572,0,0,0,0,0,0,0,0,0,0,0,0,3.56745893626341,0
"backgnd11853",0,0,3.84944279904493,0,0,0,2.28143119935596,0,0,0,0,0,3.08483424127375,0,0,0,0,0,0,4.42225175656081,4.21401033732662,3.76891349722022,0,0,0,0,0,0,2.36002979218013,0,4.36534847459579,2.64979309768767,0,0,0,0,0,0,0,0
"backgnd11854",0,0,3.43236178563834,3.24823452311944,0,0,0,0,0,0,3.46966860137016,0,0,0,3.38162670794311,1.39838574485717,0,0,0,0,0,0,0,0,0,0,3.51658639853407,3.34597619756018,0,0,0,0,3.96775751950521,0,0,0,0,0,4.31546474512686,1.40748004480981
"backgnd11855",2.30792620042582,0,0,2.42581068059483,0,0,0,1.24713704278081,3.69500813962645,3.1303647702968,0,0,0,0,0,0,0,0,0,0,0,5.57579554782398,0,0,0,0,0,2.48139540121797,0,0,0,0,0,4.50657314003058,0,4.09306266083389,2.14804070423853,0,0,0
"backgnd11856",0,0,2.68586386096202,0,5.73750012288852,0,0,0,0,0,4.18386271420923,0,3.86085346482092,0,4.49803012256676,2.77246224474468,0,0,0,0,0,2.2915969684361,0,4.59638478562577,0,0,4.58199119065276,0,0,0,0,0,0,0,0,0,0,0,0,5.01338422226602
"backgnd11857",0,0,3.40653983726338,3.5518329312368,0,3.80777031921018,0,3.66724040134101,0,0,4.18690206901684,4.00533509755121,0,3.41604804050762,0,0,5.76047081264775,3.15278909126063,3.7113949052612,0,0,3.60694744963877,0,0,0,0,0,0,0,4.40152739368292,0,0,0,2.98825985286802,0,2.15815338061861,0,0,0,0
"backgnd11858",4.49612055964179,0,0,0,0,2.63580099669241,0,0,0,0,0,0,0,0,0,0,3.68184554018427,0,0,0,0,2.9974069069759,0,0,0,0,2.61464077395398,0,3.74345924999484,0,0,0,0,0,0,0,0,3.98634142331837,0,0
"backgnd11859",3.55855797627186,0,3.82704414007552,0,0,0,3.88637275959733,4.36689941681379,0,3.12823508941172,0,3.32670502720679,0,5.12886047341169,0,0,3.07415301653794,0,2.14316872328573,0,0,4.28398329845555,0,2.01240022282755,0,0,0,4.30314190058276,0,0,0,0,0,0,0,0,2.8750609830208,0,0,3.77770064664117
"backgnd11860",0,4.15715364263963,0,0,0,4.71836783423469,0,0,4.71389059774968,0,0,0,3.51492002093413,0,3.13354355035259,0,0,0,0,0,0,0,0,4.06646294937274,0,0,4.25811954123939,0,0,4.00912365529057,4.10679966966975,0,0,0,3.1328836671586,0,0,0,0,3.55198981571193
"backgnd11861",0,0,0,0,3.10739749862855,0,0,0,0,0,0,0,3.61461454784988,0,1.21024393750361,4.85631672232616,3.24207742153191,2.98364177269719,0,0,0,0,0,0,0,0,0,0,4.81473120408873,0,0,3.92322322112214,0,0,3.07078819586282,0,0,0,4.53571251301772,2.94880480261536
"backgnd11862",0,3.32777884940242,5.01691700678222,0,4.13849633642213,0,0,0,0,2.72996395292621,4.99831850950565,3.66957440421811,2.5711339175123,0,0,2.38866340759598,3.12326090103263,4.23135931666846,2.88939664761189,3.93729201426956,0,0,0,4.15195374554266,2.15673544196435,0,0,3.41972572748844,0,0,3.37425580703009,0,0,0,0,4.49397489485937,0,0,4.5573541685196,0
"backgnd11863",2.90691600292048,4.11614858913581,0,3.47329349831732,0,0,0,0,0,3.84064753227029,0,0,3.52904593380844,3.97526472158631,0,4.86443500669683,0,0,0,0,0,0,3.00934788400001,0,0,0,0,0,0,4.46768088903054,0,0,0,0,0,0,3.32493198279272,0,0,0
"backgnd11864",0,0,2.90672731791971,0,0,3.59612151589903,3.24657328001726,0,0,0,0,0,3.75794435016286,4.84799481618206,0,2.41392181016524,4.15319477308414,0,3.64021368994988,0,0,4.76172445642918,0,0,1.81513894591922,3.40925960276252,3.09365858087585,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd11865",0,2.69860300836024,0,2.44022926720129,0,0,3.32497675323652,0,0,0,0,0,0,4.12835512750807,3.61833848653978,0,3.99930749340639,0,0,0,0,5.43993629335162,2.80892268228036,0,1.66053887900877,3.11382853509585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd11866",0,0,3.45404179615406,0,4.22015003583611,0,0,0,0,0,4.36537893165171,0,2.92893333476816,4.31234254592504,2.67966787232687,3.37110872929607,0,3.34735241302165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80566818625354,2.77607100511413,0
"backgnd11867",1.65650519987564,0,3.76859709131621,0,0,0,0,0,0,0,0,0,0.928520318037981,0,0,4.10544756169632,0,0,0,0,3.27376556950905,0,0,0,0,0,3.37474518097481,4.79252873321495,0,0,5.68104113942897,2.34433909316883,0,0,0,0,4.20234675628371,0,0,0
"backgnd11868",0,3.8083428202987,0,0,0,4.27186584090532,0,4.22546292051222,3.33998780281743,0,0,0,2.67232926912125,0,0,3.42251415299707,0,0,6.49878941607767,0,0,0,0,3.26371227732623,0,3.21457652604825,0,0,0,1.5707856362267,0,0,4.4250518940663,4.32675809154655,3.96065069237023,0,0,0,1.35212304773197,3.88889097779352
"backgnd11869",2.11067653052678,0,0,2.96740154625185,0,4.3148366914043,0,0,2.42749723054802,0,0,0,0,0,0,0,0,3.25276734880147,3.5733736019479,5.47058492110885,2.92659686471975,0,0,0,0,3.20250438346451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd11870",0,0,0,3.05776397322993,2.60083671840689,0,0,4.51807904225576,0,0,3.51113871176393,0,0,0,2.37906240880144,0,0,0,3.18661861624054,0,0,3.59663779738579,0,3.63630446882439,0,0,0,0,0,0,0,0,0,0,0,3.20597791907949,0,4.22640372305232,0,0
"backgnd11871",0,0,0,0,2.9393248118694,0,3.39533274933941,3.7486585545004,0,0,3.36980323058947,1.97948043678166,0,0,4.73143898118884,0,0,0,0,0,0,0,0,4.96254051046921,0,0,0,0,0,0,0,3.56300974063895,0,3.98839489061752,0,4.60073946511078,0,0,3.78750873709569,0
"backgnd11872",0,0,0,0,3.48806608561053,3.23597067595506,0,0,3.83811260404279,3.30054126379802,0,0,3.07271057856856,0,0,2.89379883973099,0,0,0,2.73979814621255,3.95731292831438,0,1.78028611768544,3.50956124654098,0,4.1887271443361,2.51085199108938,0,0,0,0,4.70519836047137,0,0,0,0,0,0,0,0
"backgnd11873",0,0,0,0,0,0,0,4.73901596601309,0,0,0,0,3.2784980328647,0,2.70318440074227,0,0,2.55411272122765,0,3.17896302227564,0,0,0,0,0,0,0,3.41429775429797,2.64956023211312,0,0,0,0,3.03919386783896,0,0,0,0,0,0
"backgnd11874",0,0,2.58442756940107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.331263155696,0,5.2796414143368,0,0,3.14359603125868,0,0,0,0,0,2.72004611227626,0,0,0,0,0,0,0,0,0
"backgnd11875",3.73363772400264,0,0,0,0,0,0,0,0,0,0,0,4.61095302868555,0,0,0,0,4.73821533501905,0,0,0,0,0,4.3191375656386,3.8449206034735,2.76458334080773,0,2.56935426458404,0,0,0,0,0,0,0,0,5.11193097586815,0,0,0
"backgnd11876",0,4.7283831852569,0,3.8833726267508,0,2.2666401267849,0,2.91423048627378,3.71881513292279,0,4.12185091834954,3.11627838624543,0,0,0,0,4.58477155067069,0,0,0,0,0,3.1576861844957,3.26277900161541,0,0,0,4.99847282926789,0,2.14533549802096,2.67186040213919,0,0,0,0,0,2.35975212375012,2.47504158339318,0,0
"backgnd11877",0,0,0,0,4.27150667121489,0,0,0,2.85759156575373,0,0,0,0,0,0,0,0,2.53892190652537,0,0,0,5.91625321029044,3.21862605054778,0,3.87247003740018,3.13756090223336,0,0,4.14965336676606,5.24008006496123,0,0,0,3.14645861215699,3.42942112921948,3.9782532035611,0,3.06946657656612,3.06361711680566,0
"backgnd11878",3.71705743173369,0,0,0,0,3.28099336760267,0,0,0,3.8124097809661,0,0,3.0779883606923,3.6894154288049,0,0,0,0,0,0,3.99675162323721,0,0,0,0,4.0802184829665,0,0,0,0,0,0,3.38245008372317,0,0,0,0,0,0,0
"backgnd11879",0,0,0,0,0,0,0,0,0,0,0,0,0,1.86486718963493,2.42754276493004,5.71672984265449,0,0,0,0,0,0,0,0,4.25595314428833,0,0,0,0,3.54737799205142,0,0,0,4.3355985941733,4.68861922051291,3.61937973578631,0,3.94552818661308,5.49199378470216,0
"backgnd11880",0,0,0,0,0,0,0,0,0,0,0,5.22686050368083,3.16867364216257,0,0,0,0,3.20164866321452,0,0,4.85658362385568,0,3.47004057301799,0,4.35199022001963,0,0,0,3.0594446848951,0,0,2.30852523563991,0,0,0,0,0,0,0,0
"backgnd11881",0,3.06516316734543,3.77247682690321,0,0,0,5.17808780995646,0,0,0,0,0,0,0,3.08062963371771,3.90635308757793,0,0,0,1.3202535398388,0,2.45671396359765,0,0,0,0,0,0,0,3.54522355347522,3.9177962805139,0,0,4.49228613751372,0,2.50508521959386,0,0,0,4.77004770571752
"backgnd11882",0,3.38006329743754,0,3.86846516621558,0,3.86323508615665,3.36165052316386,3.45515351935761,5.00605279881021,0,0,4.68465611781265,0,4.88943697330712,0,0,0,2.08680726228021,2.58898244296053,0,2.88256470110129,0,0,0,0,3.53795850753815,0,0,0,0,2.49959752687996,0,0,2.70946983934149,0,0,0,0,3.24218681315946,0
"backgnd11883",0,3.85322937634624,0,0,0,4.59963802711708,0,0,0,0,0,3.2458665848351,0,0,0,0,0,0,0,0,0,3.8727574340392,0,0,0,2.4124946973369,0,0,0,3.2125793012012,2.29876474348911,0,0,0,0,3.67772685548833,3.28564897734901,0,0,0
"backgnd11884",0,1.77217337258603,3.47932481330981,0,0,0,3.41258369739602,4.55950765628469,0,3.68538166345637,0,0,2.9212186779507,0,2.98592119411601,0,0,0,0,0,4.10694340223728,0,0,0,2.70513400074314,2.07424912029822,0,0,4.5459852670409,4.50343992668839,3.70010844705574,0,0,0,0,0,0,0,0,0
"backgnd11885",3.53951955999811,0,0,0,1.93197155204887,0,2.27745993617439,0,2.64373455408343,0,0,0,5.6353693832671,0,3.10791614753848,0,0,0,0,0,0,0,3.58909633361992,0,0,0,2.68418057939255,0,0,0,0,0,0,0,0,4.18973218403636,0,0,0,0
"backgnd11886",0,0,3.67020954294228,0,0,3.17446585502553,0,1.80754440529472,4.91045692735282,3.35715647353012,0,0,0,2.72035684322173,4.19257305572191,0,0,0,2.50229670396446,0,0,0,0,0,0,0,1.6805656827948,3.46749629641058,0,0,0,0,0,0,2.72088427400714,0,0,0,0,3.41209808823586
"backgnd11887",0,3.08474625093334,0,0,0,3.9831434966335,0,0,0,0,0,3.10188938206205,0,0,0,0,0,0,4.05734185666016,0,0,0,3.58124381046538,3.65602124012269,0,0,4.32860658180931,0,2.87126505000808,4.78003689783834,0,0,0,0,0,0,3.17112424855752,0,6.69570685104502,0
"backgnd11888",0,4.37400838312062,0,0,4.61475367629499,0,0,0,3.2060027015674,4.64377214590418,0,4.54536833736709,0,0,0,0,0,0,3.31337926002751,0,3.51704976903553,0,0,0,0,2.96042679011593,0,0,0,0,1.89679491643091,4.78947856073551,0,0,0,0,0,0,0,0
"backgnd11889",3.19937533698612,0,0,0,0,3.08590889727051,0,0,0,0,5.52079845992172,0,4.50010621741518,4.8417950117107,0,0,0,4.45561459365299,0,3.3749414488823,0,0,0,2.86322029975527,0,0,0,0,3.52640900870324,0,0,0,0,0,0,0,3.77511059579377,0,0,0
"backgnd11890",3.23483369119804,0,0,4.51249865560862,0,0,4.54124740875925,0,0,0,4.20057531077492,0,0,4.14789493342215,2.83945077060007,2.73098661623403,0,0,3.78340888028096,0,0,0,0,0,0,0,0,0,0,0,0,3.89624849248706,0,0,0,0,4.77165445797016,1.61982030893341,0,2.96601145420868
"backgnd11891",0,0,0,4.32379265252778,0,4.80773842432195,0,4.12654668467194,0,0,0,0,0,0,0,3.31037754508969,0,0,0,3.93352053831648,0,0,0,0,0,0,0,0,0,0,0,0,4.21092285784259,0,0,0,0,0,0,0
"backgnd11892",0,2.39969079231591,0,0,0,0,0,0,0,0,0,2.71322892325289,0,3.38008949831744,3.3003435444576,0,3.19113626192255,0,2.65219021803197,0,0,0,0,3.40365290945333,0,0,5.25852640746859,0,0,0,1.93440770517679,2.48771458249911,0,0,0,5.56078674264606,0,0,0,0
"backgnd11893",0,0,2.33122897634389,0,0,0,5.48479607704342,0,0,0,0,0,0,0,0,0,0,4.12681571001185,0,4.22521155402536,0,0,3.92537368159879,3.96604835183719,3.11264704751744,0,0,0,2.41331937449853,0,0,1.86670461740346,0,0,0,0,0,0,0,0
"backgnd11894",2.98712152052095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32518610267618,3.28947772136243,0,0,0,3.60158738394918,0,1.61383597555117,0,0,0,4.01830738038647,0,0,4.21128498433877,0,0,0,0,0,0,0
"backgnd11895",0,0,0,0,0,3.56724251675841,0,0,0,0,0,0,0,4.89232256725154,0,3.89164859261712,0,0,0,0,0,0,0,0,3.98444560197681,0,0,4.30493011761412,0,0,0,4.07180938180057,0,2.4995232111355,0,0,2.92806121786898,0,0,0
"backgnd11896",0,0,0,0,0,0,0,0,0,1.77384867496027,0,3.2224852515052,0,0,0,0,4.30600034115452,3.5992111599304,0,0,0,0,0,3.1116316771179,0,4.26938784531927,0,3.83457011775882,3.11952420846614,0,3.20187430661829,2.32779387172388,0,0,3.67317854843804,4.29969668000735,4.20965985078805,0,0,0
"backgnd11897",0,0,3.49836575599605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41502605904437,0,0,0,0,0,0,0,0,0,3.82867605753674,0,0,0,0,3.15690254196383,0,0,0,0,0,0,0
"backgnd11898",2.21019539189226,0,0,3.43276999412289,0,3.28878166761828,0,3.27544342642984,2.30902513498034,3.14558826821924,0,0,3.93918507387684,0,0,0,0,0,0,0,3.21406947830254,0,0,4.66449457109271,0,0,2.03577906460729,0,4.01571372180424,0,0,3.3122952673868,0,0,0,0,0,0,4.11995730642834,0
"backgnd11899",0,0,0,0,0,0,3.38970527911286,0,0,0,3.77884048584284,0,4.81512254213934,0,4.69544277338794,0,1.67646708082729,0,0,0,0,0,4.18245494554284,0,0,0,0,1.52570465664183,0,4.18076700297736,3.47199403775182,0,0,0,0,3.43905302672351,0,0,0,0
"backgnd11900",0,0,3.43257379409114,3.25073351082241,0,0,0,1.38523558529868,0,0,0,0,0,4.04187768929279,0,0,0,0,3.26234499199649,0,0,0,0,1.41795190043378,0,0,0,0,0,0,3.62531897595089,0,0,0,0,3.38402340117474,0,0,3.04563890762308,0
"backgnd11901",4.06228415425393,0,3.98031667854203,0,0,0,0,0,0,3.41389571079555,0,0,0,0,3.73735536697658,0,0,0,0,0,3.89872157928223,0,3.2878978474022,2.57997135867554,4.4598420326287,0,4.82955797388168,0,0,3.74755532517728,0,0,2.41430871783888,0,0,0,0,2.31933362985545,0,0
"backgnd11902",0,0,2.47176500622317,0,0,0,0,0,0,0,3.74577704756351,0,0,2.48689172081204,0,0,0,0,0,0,0,4.58613962246613,0,0,0,0,0,0,3.135982213538,0,3.32892044337211,0,0,0,0,0,0,0,0,3.50846947666422
"backgnd11903",4.71241667894097,0,0,0,0,0,3.36424635813485,0,0,0,2.95027042155675,3.37055119419135,0,5.47066419378719,0,0,0,4.77849050121024,0,0,0,0,4.12892140392847,0,3.63150632630534,3.3089584744254,0,0,0,4.63981529627194,4.49057667664902,4.69075006525651,0,3.44590367441335,0,0,0,3.89663909302855,0,2.28180036268755
"backgnd11904",0,0,0,0,4.45049345180448,2.14172796423772,0,0,0,1.91626052978329,0,4.01917664853491,0,1.7039625504797,0,3.63211862711305,3.815526964096,0,3.14295207245586,0,0,0,0,3.47495600630592,0,0,0,0,0,0,0,0,0,0,2.79562317623099,0,3.56147756406443,0,0,4.0665222931243
"backgnd11905",2.07515960909721,0,0,0,0,0,4.49875745510988,0,0,0,3.63161996840094,0,0,0,0,0,0,0,0,0,0,4.43033739258906,0,3.42579902416083,0,0,0,0,0,0,0,0,0,0,0,0,3.63779819159947,0,0,0
"backgnd11906",0,3.24163433606211,0,0,0,0,0,5.00163914097964,0,0,1.37741088654817,3.85029605171881,2.37805527477407,3.07158394140911,3.93557039991567,0,2.67073797511486,0,0,4.16344708086028,3.18323680811317,0,3.06365300924023,0,0,0,0,0,0,3.29804762237366,0,3.3949746979186,0,3.22261758029395,3.73789263210261,0,0,0,0,0
"backgnd11907",0,3.35451996265537,0,4.08998930286775,0,0,0,0,4.49254739315547,2.64013874113017,3.7800517514091,4.09372179028482,0,0,0,0,4.65550891443194,0,0,0,0,0,3.81209753051033,0,3.08319477331341,0,0,0,0,3.76188726905132,0,3.66999634102882,2.49088308967011,3.12626561994627,0,0,0,0,0,4.5861425043023
"backgnd11908",0,0,0,0,0,3.85635101806683,5.2016282522641,0,2.95561735463092,0,0,0,0,0,3.57370237770693,3.06567990618688,0,2.04663107085528,5.4793045458062,0,2.58184313436454,0,0,5.6001162972379,0,0,4.29517373236637,0,0,0,0,0,0,0,3.14082083464714,0,0,0,0,0
"backgnd11909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92416984982659,0,0,0,3.72456095250136,0,0,0,0,0,0,0,0,0
"backgnd11910",0,0,3.77547479097643,2.72679890592878,0,0,0,3.38058479782298,2.36583187466762,0,4.07712036956612,3.8171076718415,0,3.74229041771165,0,0,0,0,3.08751974125078,0,0,0,3.52408919813398,0,0,0,0,0,0,0,0,3.90183782473651,0,2.53130543686771,0,3.7653092833642,0,0,0,0
"backgnd11911",0,0,0,4.15181813119332,3.24871691351052,0,0,0,0,0,0,0,3.56955702418376,2.94633840146239,0,0,0,0,0,0,1.97424283515759,0,0,0,0,0,4.85578197402881,5.40457587065517,0,0,0,5.85893399433186,0,0,0,0,0,0,2.22339242822385,0
"backgnd11912",3.36929299185271,0,0,0,0,0,0,0,0,0,0,0,3.85610727119471,0,0,0,0,0,0,0,0,0,0,0,0,3.34724356420932,2.82690206498531,0,0,0,2.80837094410389,2.94663043539251,3.83277302118853,0,0,0,0,3.69658570740417,4.05461082510766,0
"backgnd11913",4.12008962403261,0,0,0,0,2.23165635139244,0,0,0,0,0,0,0,0,2.92927428490662,0,0,0,4.19874261447953,0,0,0,0,0,4.65566845437091,0,0,0,0,0,3.76006877563784,0,0,0,0,0,0,0,0,0
"backgnd11914",1.61862804547633,0,0,0,2.70627975569328,3.16765637269482,0,0,0,2.91508144947338,0,0,0,0,0,0,2.70957713086403,0,0,0,0,3.67109697647911,4.17019330904406,3.91117596380948,0,0,1.02412892169871,0,0,0,0,0,0,0,0,0,3.46543307131611,0,0,0
"backgnd11915",2.99215561682214,4.04238466125188,0,0,0,0,0,0,3.70799989637373,3.59874612158413,0,0,0,4.24838821311943,0,0,0,4.9484163927475,3.80678871295828,0,0,0,0,0,0,2.74733270098053,0,4.24650644989165,0,0,0,3.55839372267632,0,2.51696988426108,3.74861215103219,0,0,0,0,3.80946190624064
"backgnd11916",0,0,0,4.26148483106494,2.98381765139177,0,3.32992192573795,0,0,0,0,0,1.66168704589635,0,0,3.53389140979232,0,3.03740143430501,0,0,0,0,3.58782412674157,0,0,4.51239829547154,0,0,5.07118322446916,3.89695962386387,0,4.82891455214945,0,0,0,0,0,0,0,0
"backgnd11917",0,0,0,3.90515508270548,0,0,3.19360422250095,0,3.86474002915667,2.98831642412011,0,0,4.97630785502813,3.38851420525204,0,0,3.71577610876439,0,0,0,0,0,5.08478000763563,0,0,3.86677771549353,1.98630894342374,0,3.08229668012297,0,0,0,0,0,0,3.66745895885434,0,0,3.91587191924916,3.09517678185092
"backgnd11918",0,0,0,4.0540016503016,0,2.92598138281674,0,2.86080625042848,3.47773302103945,0,4.32392282093002,0,0,0,0,0,3.89740709478289,0,0,3.52890935415177,0,3.32259739473992,0,3.52788433744732,0,0,5.14115411606366,0,5.88173622175715,0,2.85470989149538,2.60508447885652,5.25679697852228,2.8853427461106,0,2.70105951026974,4.91146872342177,0,0,0
"backgnd11919",5.75961235594978,0,0,0,0,0,0,0,3.61225067517702,0,0,3.05631132012331,1.93319543312155,0,0,2.88507828010021,2.88526441865105,0,0,3.95820199191144,0,0,6.6071649380465,0,0,0,0,0,0,0,0,0,3.28163483573523,0,0,0,0,0,0,0
"backgnd11920",0,2.98027008961129,0,3.77784973588874,0,2.67198633945496,3.19992764639471,0,2.94848585208819,0,0,0,0,0,0,0,0,3.34255372879401,0,0,0,4.08153779965232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57803139076663,0
"backgnd11921",0,0,0,0,0,0,4.2707920033628,3.41527824801346,0,0,0,0,0,0,0,0,3.93228074745718,0,0,0,0,2.4832692772759,3.76025270432243,3.18941604586539,0,0,0,4.62357773675266,0,0,0,6.91262186887458,4.1478415263857,0,0,5.55440263062433,0,4.25075466892703,0,4.26477796526544
"backgnd11922",0,0,0,2.7179528508506,0,0,0,0,0,0,3.94201486219208,0,3.68445512311046,4.50877319120862,4.93935753342369,0,0,0,0,2.34573893749412,0,3.98331770367918,3.97881045976728,0,0,0,0,0,0,0,0,0,3.28719852743167,0,0,0,0,0,3.72963193108102,0
"backgnd11923",0,2.02212854870568,0,4.44747285673388,0,2.60231443949816,0,0,4.10015231930136,0,4.39325401276435,0,0,0,0,0,0,0,0,0,0,4.07765241434694,3.12836809895185,0,2.76042171224767,0,0,0,0,0,0,0,0,0,0,0,3.55942104971046,0,2.80302712504737,0
"backgnd11924",0,0,4.32867894519399,0,0,0,0,3.32066837204879,0,1.93598216437122,0,0,2.58674150971849,0,0,0,0,0,2.56176540464561,0,0,0,0,0,2.62076653279967,3.25695759075953,0,0,0,3.36375265518066,0,3.1271894065853,3.27661445619488,3.66545123660531,0,0,5.15734102657265,0,0,0
"backgnd11925",2.94212239048115,0,0,0,0,0,2.85893308149559,0,0,0,0,0,0,4.69979088525117,0,3.51646439282817,0,0,0,0,0,2.47740912572585,0,0,0,0,0,3.7814893307806,0,0,0,0,0,2.01850593430816,4.20729793328308,0,2.48700933556602,0,0,0
"backgnd11926",0,4.04490713254173,0,0,0,0,0,0,0,0,0,0,2.8243947229957,0,0,0,5.40096317106808,0,3.45728791032684,4.58904161473178,0,0,4.16219078798043,2.57869349297834,0,1.72678793948071,0,5.4405450793994,0,0,0,0,0,0,3.12888544681135,0,0,0,0,0
"backgnd11927",0,0,2.32012330911373,0,0,4.63774812486265,0,0,3.48674566858486,3.97521936186356,0,0,0,3.51233699424696,0,3.78296287275425,0,3.97512153436843,4.6936600969954,0,0,3.88513916827956,0,0,0,0,0,0,2.73021425133367,0,0,0,0,0,0,0,0,0,4.50834950803951,0
"backgnd11928",0,4.24989924490908,0,0,0,3.35401091521557,0,0,3.84306909313174,0,0,0,0,0,3.2428549705617,0,0,0,3.69057659591153,0,3.79807256334736,0,0,0,3.98376145170383,2.91974916703486,4.36659982019316,0,0,0,3.83293858855522,0,0,3.57928193430435,0,0,0,0,3.70067760208584,0
"backgnd11929",0,3.66908251889398,0,0,0,0,0,0,4.27087705149821,4.15009985447545,0,0,3.99515829605667,0,0,0,2.74691018917015,3.21885316237349,3.38281897308397,0,0,0,3.76572664766283,0,0,0,0,0,2.61314752740169,0,0,0,0,0,4.80629816254729,0,0,0,3.23747392256804,0
"backgnd11930",0,0,0,0,3.36881936583009,0,0,0,1.99235382106079,0,0,0,0,0,4.07710240405971,0,0,3.02475748485933,0,0,0,4.13528884583084,0,3.56243606144043,2.754890167388,0,4.05386892975065,4.49085720942348,0,0,0,0,0,4.23251654528351,0,0,3.33033782140576,0,3.47949872094567,0
"backgnd11931",0,0,0,2.67389405862421,4.7624611326914,0,0,0,0,3.26495211720303,0,0,0,4.03988772407169,0,3.69114931196469,4.42019411389384,2.72030642006199,0,4.37813346443308,0,3.79337175874254,0,0,0,0,2.63221888013484,0,2.18948997309097,0,2.90284315587959,5.24704008214815,0,2.51478668243661,0,0,2.98298001902096,0,0,0
"backgnd11932",0,0,0,0,3.96331925416562,0,0,2.55229179852773,0,0,0,0,0,0,0,0,2.58695173456076,0,0,0,3.46346344085917,0,0,3.84876040970365,0,0,0,0,0,0,0,0,0,0,3.65835886548239,0,0,0,0,0
